1	0	0	-6	0.0216	0	36.11666667	11	36	7
2	0.2	0.041252961	-6	0.0216	0.316666667	36.43333333	11	36	26
3	0.4	0.082505922	-7	0.0252	0.783333333	36.9	11	36	54
4	0.1	0.020626481	-5	0.018	1.15	37.26666667	11	37	16
5	0.1	0.020626481	-7	0.0252	1.533333333	37.65	11	37	39
6	0.2	0.041252961	-9	0.0324	2.116666667	38.23333333	11	38	14
7	0.4	0.082505922	-12	0.0432	2.633333333	38.75	11	38	45
8	0.1	0.020626481	-9	0.0324	2.866666667	38.98333333	11	38	59
9	0.4	0.082505922	-11	0.0396	3.2	39.31666667	11	39	19
10	0.3	0.061879442	-15	0.054	3.716666667	39.83333333	11	39	50
11	0.4	0.082505922	-14	0.0504	4.2	40.31666667	11	40	19
12	0.3	0.061879442	-13	0.0468	4.683333333	40.8	11	40	48
13	0.7	0.144385364	-13	0.0468	4.983333333	41.1	11	41	6
14	0.5	0.103132403	-12	0.0432	5.366666667	41.48333333	11	41	29
15	0.5	0.103132403	-15	0.054	5.716666667	41.83333333	11	41	50
16	0.6	0.123758884	-16	0.0576	6.033333333	42.15	11	42	9
17	0.7	0.144385364	-19	0.0684	6.483333333	42.6	11	42	36
18	0.6	0.123758884	-20	0.072	6.9	43.01666667	11	43	1
19	0.6	0.123758884	-22	0.0792	7.283333333	43.4	11	43	24
20	0.6	0.123758884	-18	0.0648	7.65	43.76666667	11	43	46
21	0.6	0.123758884	-21	0.0756	8.033333333	44.15	11	44	9
22	0.6	0.123758884	-22	0.0792	8.433333333	44.55	11	44	33
23	0.8	0.165011845	-23	0.0828	8.766666667	44.88333333	11	44	53
24	0.9	0.185638326	-24	0.0864	9.15	45.26666667	11	45	16
25	1	0.206264806	-26	0.0936	9.5	45.61666667	11	45	37
26	0.9	0.185638326	-22	0.0792	9.8	45.91666667	11	45	55
27	0.9	0.185638326	-26	0.0936	10.05	46.16666667	11	46	10
28	0.9	0.185638326	-25	0.09	10.45	46.56666667	11	46	34
29	0.9	0.185638326	-25	0.09	10.81666667	46.93333333	11	46	56
30	0.9	0.185638326	-0.26	0.000936	11.16666667	47.28333333	11	47	17
31	1	0.206264806	-26	0.0936	11.45	47.56666667	11	47	34
32	1.1	0.226891287	-31	0.1116	11.76666667	47.88333333	11	47	53
33	0.8	0.165011845	-31	0.1116	12.2	48.31666667	11	48	19
34	1.2	0.247517767	-32	0.1152	12.55	48.66666667	11	48	40
35	1.2	0.247517767	-32	0.1152	12.85	48.96666667	11	48	58
36	1.1	0.226891287	-30	0.108	13.16666667	49.28333333	11	49	17
